Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2664.16579571488,2536.711964719,2483.10723424941,2696.67230474801,3133.73687664723,3750.50855449002,4355.08762186879,4940.70226511719,6091.93206445673,5134.45006055159,5928.30479005386,6883.37402358513,7336.19770815465,7311.29675508093,7259.93672933779,6203.70263640435,5957.05983659325,6005.39012863954,6576.51663083912,6525.21184312384,5648.34111789395,6445.80726093411,7658.40646973315
Arab World,ARB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,111.845472245485,114.527455341598,113.321486891081,109.507391139902,120.193699560534,133.703594813421,153.236358503384,179.218205872263,210.928964665812,227.032309515657,234.421137079307,266.617777001431,294.860262829968,303.439577352375,325.296969488424,310.197661494352,309.739806626305,304.305536993425,320.738335147228,323.326647510009,325.636172435532,334.396705984831,329.953683266806
Arab World,ARB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.20109649671695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.15456481502405,..,..
Arab World,ARB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.1314315795898,66.2609481811523,67.2946319580078,70.01904296875,70.8691711425781,71.4038467407227,69.1949996948242,70.0446472167969,71.0101776123047,69.7459564208984,70.4397125244141,72.2035903930664,73.0683670043945,73.8112869262695,74.3166122436523,75.0205383300781,73.7179565429688,74.2122116088867,74.5541229248047,74.8075180053711,75.1214599609375,75.5395736694336,75.8184585571289
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.3262723083108,52.6161793476524,52.9051617965408,53.2051293342866,53.5065936014142,53.8531371963039,54.2288759885801,54.4937880728369,54.9030113257958,55.2960382525499,55.5654925471108,55.8725648894499,56.1657052407112,56.5495371540208,56.9048148917087,57.3250720145106,57.6531027450977,57.8627472124114,58.0104842292073,58.2045421060528,58.4966741305089,58.6629266021441,59.0542670171409
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,6626.89515219893,6628.93694828703,6957.1548298183,7098.96854417985,7417.59119516605,8063.66051325437,9344.43164221982,10042.3691021094,10440.0932891398,10122.4230619208,10638.1693872311,10801.1389108724,11305.6061869965,11336.2160431807,11603.9405523069,11835.2872155303,11358.7030845165,11775.3905011905,12047.8528111635,12356.3216439351,10270.790474345,11920.3427576157,15564.5576210508
Caribbean small states,CSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,302.787951840886,300.284453684328,325.608669545295,348.016545611309,374.310086360529,400.99518930332,446.908937918843,479.81034359968,515.553238308052,525.218715880647,536.730388268637,548.055715660345,581.99449514122,593.751363758718,601.672350591303,612.056639952847,605.479218889271,661.578384999263,670.649733249007,706.773413313046,690.285027388947,726.236117676879,792.946869962025
Caribbean small states,CSS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.740978487021398,..,..,..,..,..,..,..,..,..,0.998658932287672,..,..,..,..,..,..,..,..,..,1.60082719164042,..,..
Caribbean small states,CSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.674690246582,88.9420166015625,89.1874313354492,89.4198913574219,89.637077331543,89.8979797363281,90.0596771240234,90.6128692626953,90.8384704589844,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.1614288819646,46.2330574731732,46.2426613692573,46.2208378733619,46.1779100731247,46.1025967442887,46.0373037180381,45.9832177995448,45.9301687606675,45.8810734769862,45.8463121328075,45.8636628992916,45.9293895120057,45.979678822128,46.0395441450318,46.101781325771,46.1659213928456,46.2373572113306,46.2088839898113,46.242044728917,46.3863382703163,46.4808018626376,46.6086762119173
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,3959.09429252347,4360.49747680825,4941.08494540774,5949.7367798729,7181.26214567993,8353.57200087818,9467.80237635982,11997.963219873,14574.6727793682,12304.59124503,12639.1540363705,14000.1792695253,13107.500121516,13697.2993030016,14183.715484494,12568.2965059245,12836.5666338962,14294.4470174706,16181.6073703684,16475.161477584,16450.8775088615,19144.0685537317,19502.8169309088
Central Europe and the Baltics,CEB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,221.145618423313,252.175939049331,298.232476945865,373.197389054378,446.985906031151,522.822377838485,580.363220914984,729.721673757065,927.70934430448,842.588807418098,869.153568201303,920.610840001348,863.589433948051,910.362491489398,931.156533316779,815.133472644492,851.824454182442,937.861671967606,1053.41163121893,1090.30302305385,1180.70377292216,1405.06668895672,1360.47320653773
Central Europe and the Baltics,CEB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.52484009155407,..,..,..,..,..,..,..,..,..,2.7214550506181,..,..,..,..,..,..,..,..,..,3.66037049537638,..,..
Central Europe and the Baltics,CEB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.2968978881836,99.3145980834961,99.3322525024414,99.350212097168,99.3702087402344,99.4186782836914,99.438117980957,99.4565963745117,99.4755935668945,99.4873504638672
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.4761873574983,61.4954533010999,61.5557607471992,61.6021556919924,61.6481810490578,61.7026922241905,61.7638954455271,61.8418454287671,61.9245405466205,61.9860468760089,62.0260650244197,62.0639344852313,62.0822319020891,62.0981552953108,62.1158465865466,62.1436813014963,62.1882748434431,62.2529741780182,62.3388759895791,62.4440252566921,62.5680051531236,62.7098871574195,62.8637786019282
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1345.96096692962,1310.87699433468,1251.00892977928,1368.16133713028,1562.59429997932,1787.409549471,2010.14276000475,2341.11989959369,2592.62529453225,2455.41737232791,2936.70530854625,3259.60808878841,3356.98183201305,3357.74475640532,3424.5502589261,3211.78012733143,3262.32001806648,3496.77164846492,3503.21320137921,3527.54327176522,3240.95150218079,3732.86849069467,4076.36749050073
Early-demographic dividend,EAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,63.3816691495132,64.03235177879,58.7851948317807,65.8089929111183,74.3714415739538,84.8992532245501,93.694564334441,108.192739057052,119.463470339655,119.945793020863,137.290448522307,153.205010520949,160.373161461081,165.969320655342,164.888235767209,163.683643698932,160.689211582871,165.943173026042,160.314529579211,159.607867252258,162.009466846697,185.036170737778,187.714153624307
Early-demographic dividend,EAR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99846555893535,..,..
Early-demographic dividend,EAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,68.2749481201172,68.8648376464844,69.4954528808594,70.4301528930664,71.0904693603516,71.0813369750977,71.1106262207031,72.085090637207,72.9466018676758,73.7127685546875,75.2982788085938,75.3602600097656,75.6044769287109,76.3071594238281,77.095100402832,78.0110092163086,78.6787033081055,78.9388809204102,79.2979125976562,79.5661773681641,80.073860168457,80.5022735595703,81.0057601928711
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.2479884233456,38.5738998095604,38.9324288858957,39.2908672452613,39.6553695908555,40.0254075283237,40.4041156940663,40.7769666713782,41.1574165001313,41.5380760267634,41.9029813707321,42.2694370720537,42.6346426000162,43.0159492361881,43.4013542045574,43.8136019607097,44.2160174055837,44.6014670203505,44.9830331970367,45.3762640144949,45.7878149257313,46.185409692723,46.6251546023672
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,4086.5181236253,3765.76496640633,3793.34541491271,4138.94393779073,4606.36838279497,4878.31107550326,5131.87299138217,5691.5373348119,6514.16831583065,6654.35892650051,7712.66504492202,8875.65549142235,9416.21589854877,9446.40916515236,9672.05856791833,9562.10616350756,9832.13036290931,10428.6321782284,11285.8972298534,11458.795842252,11464.1012855988,13117.3989864275,12889.9061983889
East Asia & Pacific,EAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,239.832698847011,222.890526954309,224.542602727972,253.031798403404,279.727457467479,293.882202801765,299.890232707894,323.507883625578,375.822589185019,421.357701343156,479.630422183346,588.874783411469,627.195588189346,603.489925331607,617.542712754513,604.418249291077,636.821085275246,668.759478170624,723.444630761637,755.048841346782,793.628342680854,879.237648700468,837.623016428234
East Asia & Pacific,EAS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.21766582813123,..,..,..,..,..,..,..,..,..,1.2691085289894,..,..,..,..,..,..,..,..,..,2.05962381656681,..,..
East Asia & Pacific,EAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.3218536376953,90.6356430053711,90.9898223876953,91.361442565918,91.6944808959961,92.0296096801758,92.3791885375977,93.5124969482422,93.8161773681641,94.0851821899414,94.2001724243164,93.8646011352539,94.0950164794922,94.2069320678711,94.7112426757812,94.9279174804688,95.1319580078125,95.3230514526367,95.3694305419922,95.8068771362305,96.0287017822266,96.1649322509766,96.3009262084961
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.4610353715653,42.4512936275273,43.5330300204815,44.6158597852124,45.7023209102196,46.7853720162275,47.8347136993276,48.8657980593705,49.8986960290052,50.9238337525509,51.9469002743605,52.873230697114,53.7643617758052,54.6496650596793,55.5360592269389,56.4205224809368,57.3027481588233,58.1765611121294,59.0346049837374,59.8725583443197,60.6822345154889,61.4594002340012,62.2257323013253
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,954.465171205624,1006.00155273718,1103.59067285494,1238.62098638657,1424.59971112587,1637.02409948695,1956.03345351952,2453.50441863965,3080.23622735126,3314.60145010006,4004.41005469392,4853.3853516549,5364.23069934233,5867.35466578774,6276.04217924336,6482.99315626888,6575.5250881796,7133.00005851308,7925.42476458248,8153.62140587102,8245.71521577714,9795.31938942758,9901.2640992049
East Asia & Pacific (excluding high income),EAP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,38.3870667965661,39.5186477360248,44.0812359616665,50.335614885103,56.6397055870388,65.0217974072707,74.621806259886,89.2545375295361,116.597180955517,138.521330576786,160.376238979613,200.301094312263,233.498736130215,263.862001159709,287.399946858888,307.281247548244,312.578671837952,342.751972720443,388.609815983208,414.609309647715,446.479702327493,514.728346249158,510.485887004471
East Asia & Pacific (excluding high income),EAP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.13918247385514,..,..,..,..,..,..,..,..,..,1.16151155529386,..,..,..,..,..,..,..,..,..,1.98716273054109,..,..
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.5773315429688,90.9143371582031,91.2583770751953,91.6047210693359,91.9164428710938,92.2367706298828,92.5871124267578,93.7884368896484,94.0883026123047,94.3666687011719,94.5455627441406,94.2364273071289,94.4613037109375,94.5692291259766,94.9921417236328,95.1985397338867,95.401496887207,95.5915908813477,95.6321334838867,96.0468826293945,96.2685317993164,96.4064712524414,96.5467529296875
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.6172744751306,37.6453993908773,38.7527561796692,39.8724608531232,41.0033495519225,42.138525220804,43.2464228822115,44.3390203931955,45.4360027878237,46.5352874881402,47.6373514132382,48.6753704718916,49.6877540842409,50.6939122439899,51.6973010333852,52.695650436027,53.6897778094006,54.6759933117768,55.6392400876998,56.5760210675401,57.4845396808942,58.3655369003636,59.2214841637791
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,965.915605536413,1018.02508088273,1116.71958026231,1253.30203271346,1441.45426844398,1656.34064911147,1979.02205350002,2482.21510804632,3116.1370361509,3353.09423455797,4050.73080711289,4909.30156743948,5425.75299693559,5934.33756176803,6347.42096914922,6556.49872551757,6649.86735991736,7213.3607178978,8014.49766251885,8245.10161071216,8338.13776036985,9905.15440355218,10012.4494743706
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,38.3962858442282,39.5267988323696,44.0886694759408,50.3430997602121,56.6481200802848,65.0310899593706,74.6314011203398,89.2653449606564,116.608362782087,138.531414457046,160.387447080418,200.311549695904,233.511078276087,263.875016443977,287.41296352947,307.295794077259,312.594429342351,342.768661584332,388.626495910689,414.626630826232,446.49690890404,514.747413642451,510.508082812985
East Asia & Pacific (IDA & IBRD countries),TEA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.13918535149657,..,..,..,..,..,..,..,..,..,1.13237507113301,..,..,..,..,..,..,..,..,..,1.96615076034968,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.452507019043,90.7945709228516,91.1441192626953,91.4960327148438,91.8123779296875,92.1374664306641,92.4929275512695,93.7097625732422,94.013557434082,94.2955627441406,94.4767684936523,94.1638031005859,94.3915100097656,94.5008087158203,94.9290466308594,95.1380081176758,95.3435592651367,95.5360488891602,95.5771331787109,95.9971618652344,96.2216720581055,96.3614196777344,96.5035629272461
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.3175227418132,37.3590499504852,38.4808627983776,39.6148030399397,40.7597478212709,41.9092131668666,43.0310771581234,44.1374284035844,45.2481560988524,46.3601323263502,47.4745186343923,48.5240493742081,49.547645689144,50.5648235001956,51.5790439600646,52.5880415202357,53.5925053714926,54.5887621075747,55.5614585448153,56.5071002716161,57.4239114272433,58.3126038346384,59.1757435746239
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,20039.4002663005,20289.8293666247,22049.3482385273,27017.6209071529,30816.5401524146,31800.4430333572,33671.9314013325,38580.616203138,42222.5782437359,38519.9701794267,37555.1722674637,40651.6933402412,37558.5184564355,39109.1766026701,39926.3443427769,34415.6153549122,35178.8502697866,37181.1343044604,40068.5215464339,39217.3839966029,38241.5756519082,42978.8817916638,41454.1660248186
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1731.81464765349,1773.77006355423,1975.22554192208,2475.44586708803,2831.05786772133,2948.72176709218,3116.62568558188,3536.504225857,3995.23323210538,3929.20719502897,3814.78565337249,4075.59586135605,3801.73212349614,3979.28286477306,4066.58442182247,3496.23134933022,3563.27607351689,3753.47183417588,4042.88482547669,3990.1082478853,4261.55143857216,4786.01248319798,4413.93753666579
Euro area,EMU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.260684223357,..,..,..,..,..,..,..,..,..,3.67936030472511,..,..,..,..,..,..,..,..,..,4.23224410664834,..,..
Euro area,EMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.674521459245,72.8906760299051,73.1342914389354,73.3850845090814,73.6308379311167,73.8739003726557,74.1119602383603,74.3413271780105,74.5683364825383,74.7963440171524,75.0274125268731,75.2541229549631,75.4699145974474,75.677412949049,75.8790748769607,76.0938455855491,76.3109869847735,76.5330323551854,76.7602257724378,77.0019990002021,77.237576107379,77.4745788094599,77.7142540022899
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,11645.0816833377,11749.4971365928,12843.6996685135,15577.4077530747,18105.8152622032,19219.8862771614,20756.9726239461,24183.3554159446,26512.6764895811,23249.1311921343,23699.4951447534,26241.0435104875,25165.1269344708,26175.7703214097,26425.7524782923,22657.3094941092,22476.2668798332,23755.738099932,25340.1536558293,24958.3859753607,24091.3416895738,27591.2437497041,27731.7695375442
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,935.374603657511,965.188076844167,1089.56255281372,1350.65817029271,1567.16833125204,1659.79605289164,1778.16363451851,2049.77401918102,2294.22872045825,2196.28489621424,2184.84177959936,2367.49533646258,2273.37363714662,2379.36738113292,2425.20542449904,2098.13520459274,2090.08764162467,2186.19463280953,2338.47503840285,2327.01659424926,2519.356392986,2851.82227097085,2792.5885919608
Europe & Central Asia,ECS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.118097872182,..,..,..,..,..,..,..,..,..,3.46086659574749,..,..,..,..,..,..,..,..,..,3.68436955672498,..,..
Europe & Central Asia,ECS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.6525192260742,96.752799987793,96.9111633300781,97.0051727294922,97.0912322998047,97.2101669311523,97.2701568603516,97.3517837524414,97.4732437133789,97.7307662963867,97.8946533203125,98.03515625,98.1326599121094,98.1962280273438,98.2387084960938,98.281852722168,98.3389129638672,98.4179763793945,98.5017929077148,98.5640106201172,98.6038284301758,98.6462783813477,98.664421081543
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.699913182457,68.8544750740073,69.0541416669915,69.2635940307365,69.4759232853191,69.690961453835,69.9050546375869,70.1223865584287,70.3362357803475,70.5418207621997,70.7438067645058,70.9272351153772,71.1012232059316,71.2719146004369,71.4419389968593,71.6192623024742,71.801745874667,71.9882838029518,72.1818246275918,72.3830940725787,72.5854745019038,72.8021870551272,73.0427838423205
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,1788.23206214028,1526.97978969399,1768.77803665239,2245.29783911291,2876.76837934408,3566.86899633867,4129.79367047738,5187.17828024455,6167.50382892328,5103.74434065186,5994.38483353001,6762.3794711987,7072.25824676591,7646.12341259007,7272.88444788426,6282.67304098967,5977.23488835294,6111.81706371512,5952.35226461881,6020.75079545102,5733.53881172869,6623.50479025077,7247.73491679181
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,87.4583496299326,79.9049262257898,95.8974587503832,123.735909721197,156.938955100586,193.191161319766,226.209177830607,276.62123532482,322.581042016962,284.384244898929,310.317058305949,330.37956300119,346.008883809489,367.358488697093,345.50341815975,293.383058530407,288.227744886181,287.479699721248,281.578270065011,296.171958260151,313.043363151502,373.149795862128,367.777921804364
Europe & Central Asia (excluding high income),ECA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.42685731366194,..,..,..,..,..,..,..,..,..,2.66325569904027,..,..,..,..,..,..,..,..,..,2.71781954692696,..,..
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.1163787841797,95.2725219726562,95.4257965087891,95.5682220458984,95.687141418457,95.970329284668,95.8777770996094,96.0478134155273,96.1741027832031,96.9965896606445,97.5481185913086,97.9699401855469,98.2156677246094,98.3025207519531,98.3676528930664,98.4249725341797,98.5269012451172,98.6416091918945,98.6930389404297,98.8225708007812,98.8650970458984,98.9192733764648,98.9655075073242
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.3666592478037,58.6209775891209,58.913248330494,59.2249325901427,59.5415479167573,59.8615335086151,60.1832466998389,60.4846267987071,60.8097209766359,61.1348068231508,61.4519143883621,61.732647511794,61.9656150114316,62.1908384208986,62.4124062868629,62.6317844561669,62.8526182504972,63.072832038895,63.3012882559489,63.5381111841023,63.7630363446656,63.9918896398853,64.1696236457986
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2043.07968265217,2079.66473968776,2339.23767914136,2877.40065787295,3719.98615448538,4655.78176687215,5626.52823420799,7237.14538156758,8939.12521851525,7062.97874323259,8267.9596291029,10016.5610218821,10406.9546977795,10951.2240872194,10293.7203442319,8001.11229243002,7649.90665844729,8555.47638597094,8884.71291375979,9027.50709505223,8443.06159084581,10010.7744146786,11351.0079692916
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,105.408518116713,114.164795603981,133.794421229204,161.902238209458,202.029760214378,251.976699807754,303.274092244658,385.742013998617,485.876988511871,419.8488614922,454.084035226407,505.463833452682,530.545593512147,565.160788828785,535.031445322873,416.135247745098,405.613291095096,453.476821705945,472.091174820304,498.214382242414,564.736740909194,640.286887368907,728.68650759212
Europe & Central Asia (IDA & IBRD countries),TEC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.15409549069925,..,..,..,..,..,..,..,..,..,3.38596016305925,..,..,..,..,..,..,..,..,..,3.24417163730019,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.2419281005859,97.3243637084961,97.4051513671875,97.4805908203125,97.5410690307617,97.679801940918,97.6380996704102,97.7218017578125,97.8286972045898,98.2742767333984,98.5454025268555,98.755241394043,98.879768371582,98.925910949707,98.9622192382812,98.9967422485352,99.0506896972656,99.1112518310547,99.2119903564453,99.2800216674805,99.3040924072266,99.3343734741211,99.3574523925781
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.5617400809085,63.675013746272,63.8085359530661,63.9584883645413,64.1167991156515,64.2792705857952,64.4441869181253,64.6132975447485,64.7910470567355,64.9652673388568,65.1362336538206,65.28968400942,65.4208976439648,65.5511441522544,65.6848478570476,65.8238164491017,65.9715013887856,66.1262857786557,66.2902436636356,66.4647349253881,66.6397929449162,66.8343989643731,67.0094200484665
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,16975.9150408779,17230.6503712627,18799.0954341052,23025.7556068565,26377.6033756932,27444.1812267616,29217.9538526123,33729.2735892255,37203.1372499812,33670.6266742517,33164.0048499327,36020.4863545784,33378.8274150555,34803.3461372357,35539.2020994967,30716.6295698647,31404.4306041117,33327.6674894487,36002.564051993,35341.5703329216,34635.4895902222,39180.3758426065,37948.9505377699
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1432.37901922712,1474.86144796481,1651.15511975626,2071.40211163513,2374.11505488902,2486.47453356607,2636.19962720898,3008.32646712184,3418.06865914331,3341.94021576223,3270.343633501,3525.67437611876,3300.48292760707,3462.30651270679,3537.28351170175,3044.355739988,3107.98444950464,3281.40803012398,3537.38343817001,3494.19998407395,3737.37964981659,4222.57923851093,3896.0775599449
European Union,EUU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.08219576750839,..,..,..,..,..,..,..,..,..,3.47681334026292,..,..,..,..,..,..,..,..,..,4.12252051757865,..,..
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.8257617510047,71.0122843858538,71.2404387504196,71.4627667936111,71.6810816966609,71.8998780569519,72.1165787877515,72.3363172684948,72.5549311128486,72.7632741378554,72.9721237218374,73.16775038702,73.3567329059977,73.539694393732,73.718578227178,73.9093394545118,74.1066695879015,74.3095469608047,74.5199347694146,74.7420903789598,74.9649568681208,75.2220512156265,75.4630131264519
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,751.402386963343,718.682953740052,684.36449919632,702.970522875086,870.427134576013,1074.74988871637,1314.21280234474,1573.22108284027,1963.20985365822,1735.21605183258,2009.65900444016,2047.73072001973,2235.7997856716,2267.60404077018,2351.21273489301,1810.68930176888,1632.33745272851,1702.90845193168,1819.00302147749,1890.22006963616,1680.96884674984,1753.54775352624,1892.6227062256
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,23.3370522908888,23.4819123978182,23.2851471621134,30.0751329678825,35.1654901523371,40.8970219513514,48.436165233227,57.151382804534,66.3491096671965,61.2976792372047,66.6545591503021,72.4236082321261,79.342182575114,82.8822675810005,81.2300327222424,73.0712906749764,70.7440803744286,69.7724312206444,75.6606661976252,73.9534928574941,74.501655286409,80.7243483362665,71.8773072908195
Fragile and conflict affected situations,FCS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.615865383386157,..,..,..,..,..,..,..,..,..,0.505206770329467,..,..,..,..,..,..,..,..,..,0.399781519275678,..,..
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.9459190368652,62.4523391723633,62.9351501464844,63.1398506164551,63.7163887023926,63.9384918212891,62.7258605957031,62.3854484558105,62.8083305358887,61.9644889831543,62.2679100036621,62.2799491882324,62.5531806945801,63.1230697631836,63.5632705688477,63.9676208496094,64.4507369995117,65.0863494873047,65.0842590332031,65.7474212646484,65.6681976318359,65.7857437133789,65.9131927490234
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.1691912917702,37.4540643186163,37.7155534815033,37.9791887221475,38.25502259884,38.5403322301542,38.8139538806159,39.0465050357355,39.3944970504354,39.7494228049932,40.1115303645567,40.4284190361875,40.744224534,41.0947458588812,41.4493013991037,41.8328369417415,42.2140242756675,42.5843185313941,42.927213828579,43.2680779543801,43.6394229966267,44.0421070914078,44.401646495307
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,376.321478266707,353.858262986775,373.078875646533,411.069440888416,460.446469436065,512.742651464538,584.531742958073,678.666466882937,784.345639716183,756.660213715341,799.185039524398,861.349226790284,868.154967280185,947.074489712364,974.252131612265,909.494352340789,893.010597521193,931.787880001889,968.18729528141,976.312547557857,959.181737577661,1040.03410722444,1100.34076496851
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,15.9171457706241,15.1625554880095,16.0554938516769,18.6405558351897,21.5102796762359,24.7699875462296,28.9948761483282,33.7666667949508,38.009897387419,38.871561239775,40.5644466917274,43.8535813048548,44.5701096280169,47.8020644512147,48.5297666415473,46.1269289772158,45.4112495926008,44.1804403887853,43.4207146556528,44.8331888954429,47.7029776782202,51.2303480133665,51.3241280772343
Heavily indebted poor countries (HIPC),HPC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.112750065641908,..,..,..,..,..,..,..,..,..,0.108013945793993,..,..,..,..,..,..,..,..,..,0.175855696974443,..,..
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,50.9425811767578,51.7623100280762,52.5177001953125,53.0377082824707,53.5885200500488,53.8459815979004,52.2345886230469,53.647331237793,53.9699897766113,54.1996803283691,55.2288017272949,57.1646308898926,58.5303497314453,59.5384292602539,60.2966194152832,60.8749885559082,61.4943389892578,62.6077117919922,64.1616592407227,64.3510589599609,64.6118316650391,65.0950088500977,65.5521392822266
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.7512066462091,29.0997842101013,29.4405452459864,29.7848750098507,30.1319847165404,30.50070559239,30.8754644673954,31.1918387091867,31.6240989205184,32.0530756202666,32.491512966673,32.9335581402091,33.3590439921105,33.7920341062954,34.2342020425185,34.6901904052385,35.1570287833477,35.6246731078244,36.0931323349764,36.5663214736184,37.0465389661088,37.5368693810027,38.0398695478936
